Seq,Title,TagList,apply_space,apply_cost,apply_style
14172,구로구 구로동 구로삼성래미안 30평 한샘으로 꾸며진 모던하우스,"한샘h30, plex, 플렉스","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999",,sty_0002
14185,미니멀한 화이트 우드 스타일링,"11자주방, 대면형주방, 대형아일랜드, 한샘키친, 유로100매트화이트, 사각싱크볼, 거위목수전, 키큰장, 한샘강마루, 매입등, 라인조명, 포세린타일욕실, 졸리컷시공, 조적젠다이, 욕조, 샤워파티션, 투명유리, LED조명거울, 니켈수전, 한샘강마루, 거실확장공사, 등박스, 간접조명, 매입등, 미니멀인테리어, 이노실링, 시스템에어컨, 한샘중문, 프리미엄스윙중문, 매트화이트도어, 현관팬트리, 한샘홈도어, 화이트모던인테리어, 베이지포세린타일, 한샘창호, 유로n700, 한샘샷시, 슬림LED방등, 에어컨박스, 간접조명, 시스템에어컨, 한샘붙박이장, 매트화이트, 확장공사, 한샘붙박이장, 밀란100매트화이트, 이노실링, 단내림시공, 시스템에어컨, LED슬림전등","spa_0001,spa_0009,spa_0006,spa_0002,spa_0007,spa_0011",,sty_0002
14202,우드 포인트로 매력적인 내추럴 인테리어,"3연동중문, 크림중문, 실링팬, 매립등, 강마루, 벽조명, 수납장, 아치형게이트, 강마루, 현관장, 화이트필름, 현관필름, 거울도어, 화이트주방, 우드주방, 매트화이트, 자주방, 아일랜드, 아일랜드후드, 플랩장, 우드선반, 휴판넬, 휴플로어, 욕조, 샤워파티션, 투명파티션, 젠당, 거울수납장, LED조명, 사각등, 슬림등, 그레이벽지","spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0007,spa_0011,spa_9999",,sty_0001
14205,붓 터치 질감이 살아 있는 그레이 모던 인테리어,"3연동중문, 그레이중문, 현관장, 행잉형현관장, 화이트현관장, 거울도어, 카라라타일, 블루벽지, LED조명, 슬림등, 엣지등, 매립등, 거실확장, 블랙창호, 유로터치, 터치블랙, 블랙주방, 자주방, 아일랜드, 빌트인후드, 거위목수전, 펜던트조명, 한샘바스, 모노시티, 휴판넬, 휴플로어, 욕조, 거울수납장, 욕실선반","spa_0008,spa_0001,spa_0010,spa_0007,spa_0011,spa_9999",,sty_0002
14216,수납공간이 돋보이는 화이트 하우스,"600각타일, 포세린타일, 그레이욕실, 거울장조명, 모던욕조, 딥그린벽지, 포인트벽지, 모던욕실, 연그레이욕실, 거울플랩장, 조명거울, 타원형거울, 무드베이지, 베이지주방, 은은한베이지, 자주방, 주방수납, 넉넉한수납, 넓은조리공간, 엣지등, 밝은마루, 매입등, 간접조명, 거실확장, 넓은거실, 핑크벽지, 포인트벽지, 화이트현관장, 포세린타일, 디자인거울, 현관거울, 심플현관","spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0007,spa_0004,spa_0011,spa_9999",,sty_0002
14221,쾌적한 화이트의 탑층 하우스 인테리어,"3연동중문, 초슬림중문, 대형거울, 화이트현관, 넓은현관, 계단시공, 우드계단, 심플계단, 그레이욕조, 모던욕실, 호텔욕실, 모던욕실, 그레이젠다이, 그레이욕실, 바흐드레스룸, 화이트행거, 바흐시스템장, 바흐아일랜드, 모던드레스룸, 캐시미어, 캐시미어주방, 화이트주방, 은은한주방, 자주방, 콘솔장, 콘솔벽인테리어, 템바보드, 템바보드, 하프템바보드, 템바보드조명, 폴딩도어, 화이트폴딩도어, 개방감, 폴딩도어, 화이트폴딩도어, 실링팬, 매입등, 클린트, 거실장, 어반거실장, 시스템에어컨","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0003,spa_0007,spa_0004,spa_0011,spa_9999",,sty_0002
14222,조명이 주는 빛나는 아름다움,"3연동중문, 화이트중문, 행잉형현관장, 화이트현관장, 모던화이트, 자주방, 화이트주방, 매트화이트, 벽체시공, 냉장고장, 키친핏, 미니멀세면대, 미니멀욕실, 빌트인티비장, 빌트인플러스, 매트화이트, 매입등, 화이트거실, 실링팬","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999",,sty_0002
14229,소프트한 컬러로 따뜻한 무드의 공간,"거실확장, 한샘거실등, 슬림LED조명, 한샘창호, 미니멀인테리어, 유로n700, 매입등, 한샘강마루, 타일욕실, 무지주젠다이, 한샘은경슬라이딩장, 샤워파티션, 아쿠아유리, 한샘도어, 한샘중문, 슬림소프트3연동중문, 한샘매트화이트, 행잉형현관장, 베이지포세린타일, 현관가벽, 한샘키친, 유로100매트화이트, 한샘라이팅, 오페라펜던트조명, 우드무지주선반, 주방등","spa_0001,spa_0010,spa_0007,spa_0011",,sty_0002
14231,전농동 래미안 아름숲 33평 아이들을 위한 인테리어,"휴플로어, 카고베이지, 한샘휴플로어","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999",,sty_0002
14234,햇살이 부드러운 우리집 인테리어,"내추럴베이키오크, 한샘강마루, 한샘낮은장, 낮은수납장, 한샘모노캐시미어, 한샘부엌, 모노캐시미어","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999",,sty_0002
14240,편리한 동선과 넉넉한 수납을 갖춘 신혼집 인테리어,"붙박이장, 스윙붙박이장, 화이트붙박이장, 매트화이트, 등박스, 간접조명, 매립등, 스윙중문, 그레이중문, 타일욕실, 그레이타일, 포세린타일, 젠다이, 샤워부스, 팬트리, 선반, 선반장, 주방수납, 다용도실, 한샘바스, 베일화이트, 욕실수납장, 현관장, 행잉형현관장, 화이트현관장, 간접조명, 화이트주방, 매트화이트, 11자주방, 아일랜드, 아일랜드후드, 사각싱크볼, 홈바장, 라인조명","spa_0009,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999",,sty_0002
14241,38평 사당동 극동인테리어,"그레이타일, LED조명거울, 원형거울, 천연대리석젠다이, 한샘베일화이트, 욕실상부장, 투명유리, 샤워파티션, 자주방, 한샘키친, 힌샘유로700, 그레이스화이트, 수납형아일랜드, 제니카후드, 6인식탁, 다이닝조명, LED주방등, 슬라이딩중문, 한샘중문, 현관장, 현관팬트리장, 골드프레임거울, 그레이타일, 욕조, 딥그레이타일, 조적젠다이, 은경슬라이딩장, 해바라기샤워수전, 포세린타일, 모노톤인테리어, 패브릭침대, 한샘발코니창호, 암막커튼, 다운라이트, 한샘와이드강마루, 한샘창호, 한샘터닝도어, 아쿠아유리, 낮은장, 와인냉장고장, 한샘PRO강마루, 내추럴아이보리오크, 한샘창호, 로이유리, 암막커튼, 가죽소파, 다운라이트조명, 터닝도어, 소파테이블","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999",,sty_0002
14246,이수교 kcc 스위첸 32평 모던 화이트 인테리어,"한샘강마루, PRO강마루라이트오크, 한샘루체, 루체화이트, 화이트중문, 행잉형현관장","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999",,sty_0002
14247,엄궁롯데캐슬아파트32평 대면형 주방과 거실식탁으로 주방 넓게 쓰기,"시스템장, 시스템장, 드레스룸, 스타일러장, 욕실장, 조적파티션, 주방타일바닥, 한샘유로그레이스화이트, 유리파티션, 낮은수납장, 파우더장, 한샘서재, 한샘침대, 행잉형신발장, 3연동중문","spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0005,spa_0007,spa_0011,spa_9999",cos_0006,sty_0002
14251,방배 현대홈타운1차 33평 화이트 컨셉의 인테리어,"한샘매트화이트, 밀란100매트화이트, 화이트인테리어, 화이트중문, 3D제안","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0007,spa_0011,spa_9999",,sty_0002
14255,와이드 강마루로 더욱 넓어보이는 거실,"매트화이트, 한샘매트화이트, 한샘강마루와이드, 리알라이트오크","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999",,sty_0002
14265,카라라 타일이 돋보이는 클래식 모던 인테리어,"붙박이장, 스윙붙박이장, 화이트붙박이장, 매트화이트, 빌트인, 매립등, 간접등, 타일욕실, 카라라타일, 젠다이, 욕조, 하프파티션, 조적파티션, 투명파티션, 젠다이, 거울수납장, 해바라기수전, 타일욕실, 그레이타일, TV장, 붙박이장, 스윙붙박이장, 화이트붙박이장, 클래식붙박이장, 유로클래식","spa_0001,spa_0009,spa_0006,spa_0007,spa_9999",,sty_0005
14266,화이트 그레이로 더욱 모던하게,"그레이타일, 샤워부스, 욕조, 젠다이, 은경슬라이딩장, 모던욕실인테리어, 매트화이트, 한샘붙박이장, 슬림LED방등, 한샘창호, 딥그레이벽지, 시스템에어컨, 우물천장, 실링팬, 등박스, 이노실링, 밝은거실, 강마루, 밝은강마루, 비내력벽철거, 한샘중문, 프리미엄슬라이딩중문, 행잉형현관장, 은경도어, 하부간접조명, 베이지타일, 한샘키친, 유로200루체그레이, 빌트인플러스, 중앙장식장, 한샘매트화이트, 바흐유리장, 아일랜드, 다이닝조명, 키친판넬, hs스톤코튼화이트, 프랑케마리스후드","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011",,sty_0002
14269,대치 한보미도맨션 1차 46평 우드 인테리어로 멋스럽게,"매트화이트, 화이트붙박이장, 매트화이트붙박이장, 유로700베일우드, 한샘아일랜드, 한샘부엌, 한샘매트화이트, 매트화이트","spa_0009,spa_0010,spa_0002,spa_9999",,sty_0002
14290,필요한 공간만 합리적인 스마트 인테리어,"강마루, 한샘강마루, 리얼화이트워시오크, 우물천장, 엣지조명, 시스템에어컨, 유로화이트, 키친유로, 유광화이트, 유광주방, 화이트주방, 자주방, 넉넉한수납, 대용량주방, 넓은주방, 카라라타일, 카라라욕조, 천연대리석, 크림대리석, 크림욕실, 베이지욕실, 플랫화이트, 플랫화이트붙박이장, 화이트붙박이장, 슈퍼슬림침실등, 플랫화이트붙박이장, 화이트붙박이장, 심플붙박이장, 플랫화이트, 은은한화이트","spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0005,spa_0007,spa_0004,spa_0011,spa_9999",,sty_0002
14306,밝은 모자이크 타일로 포인트 준 주방 인테리어,"매트화이트, 지주방, 모자이크타일, 사각싱크볼, 우드선반장, 화이트도어, 빌트인후드, 포세린타일, 모자이크타일, 우드상부장, LED거울, 욕실선반","spa_0010,spa_0007,spa_9999",,sty_0004
14308,소프트한 질감의 그레이 모던 인테리어,"타일욕실, 그레이타일, 젠다이, 거울수납장, 코너선반, 화이트주방, 그레이주방, 밀란플랫, 플랫화이트, 플랫그레이, 빌트인후드, 키친판넬","spa_0010,spa_0007,spa_9999",,sty_0002
14327,가벽으로 완성한 아늑한 침실,"거실확장, LED조명, 간접등, 강마루, 내추럴인테리어, 날개벽연장, 가벽, 공간분리, 커튼박스, 붙박이장, 슬라이딩중문, 블랙중문, 현관장, 매트화이트, 거울도어, 젠다이, 거울수납장, 코너선반, 투명파티션, 그레이타일, 한샘주방, 자주방, 매트화이트, 침니후드, 키큰장","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011",,sty_0002
14343,고양시 정발산동 밤가시마을건영빌라7단지 22평 봄처럼 산뜻한 인테리어,"자주방, 한샘주방, 20평대주방, 주방인테리어, 한샘욕실, 건식욕실, 욕실인테리어, 헤링본바닥, 거실인테리어, 폴딩도어, 간접조명","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011",,sty_0002
14360,서울 도곡동 도곡아이파크 1차 48평 간접등으로 포인트를 준 매력적인 인테리어,"딥그린벽지, 딥그린포인트, 모노캐시미어, 블랙상판, 캐시미어주방, 화이트주방, 월넛장식장, 모자이크타일, 화이트모자이크, 브론즈파티션, 모던욕실, 타원형거울, 블루벽지, 파스텔벽지, 슬라이딩중문, 유로중문, 모던현관, 환한거실, 엣지등, 슬림등, 매입조명, 밝은거실","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999",,sty_0002
14401,첨단 동부센트레빌아파트 34평 확장 인테리어 이렇게 넓어집니다,"부엌, 부엌인테리어, 키친핏, 부엌","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0007,spa_0011,spa_9999",cos_0009,sty_0002
14416,서울 서초구 방배삼호아파트 55평 구조 변경으로 더 넓은 집 만들기,"자주방, 프라화이트, 구조변경, 넓은조리공간, 넉넉한주방수납, 슬림등, 주방등, 우물천장, 하프루바, 등박스, 이노실링, 아치게이트, 밝은거실, 화이트현관, 클래식중문, 여닫이중문, 매트화이트, 화이트현관장, 휴판넬, 휴플로어, 미끄럼방지","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999",,sty_0002
14423,넓은 공간감이 느껴지는 폴딩도어 인테리어,"폴딩도어, 아트월, 월플러스, 거실등, 매입등, 빌트인장식장, 플랫그레이, 자주방, 그레이주방, 그레이도어, 사각싱크볼, 인덕션, 주방등, 팬던트조명","spa_0001,spa_0010,spa_0004",,sty_0002
14427,고양시 일산서구 대화동 장성마을2단지아파트 26평 밝은 뉴트럴 컬러의 화사한 인테리어,"3연동중문, 모루유리, 화이트중문, 화이트현관, 베이지현관문, 베이지필름, 매입티비벽, 간접조명, 확장거실, 뉴트럴베이지, 베이지바닥, 베이지거실, 매트화이트, 무광주방, 화이트냉장고장, 주방조명, 베이지상판, 심플주방, 베이지욕실, 베이지젠다이, 포근한욕실, 뉴트럴베이지, 베이지타일, 유리파티션","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999",,sty_0002
14428,심플한 동선으로 완성한 소형 평수 인테리어,"무드베이지, 자주방, 아일랜드, 사각싱크볼, 빌트인후드, 터닝도어, 간접조명, 인덕션, 무드화이트, 행잉형현관장, 간접조명, 하부조명, 포세린타일","spa_0010,spa_0011",,sty_0004
14429,일체감이 느껴지는 무드 베이지 인테리어,"무드베이지, 자주방, 냉장고장, 모자이크타일, 사각싱크볼, 매립정수기, 빌트인후드, 간접조명, 무드베이지, 붙박이장, 빗각도어, 베이지도어, 무드베이지, 행잉형현관장, 빗각도어, 간접조명, 포세린타일","spa_0009,spa_0010,spa_0011",,sty_0002
14433,49평 대방동 대림아파트 깨끗함이 절로 유지될 것 같은 반짝이는 폴리싱타일 인테리어,"모노네이비, 대면형주방, 아일랜드, 네이비도어, 냉장고장, 침니후드, 사각싱크볼, 여닫이중문, 양문형도어, 골드손잡이, 포세린타일, 디딤석, 망입유리, 펄클래식, 클래식붙박이장, 네이비벽지, 그레이도어, 단내림, 이노실링, 시스템에어컨, 포세린타일, 탑볼세면대, 은경슬라이딩장, 한샘수전, 젠다이, 폴딩도어, 터닝도어, 폴딩도어, 폴리싱타일, 카라라타일, 이노실링, 엣지조명, 아트월, 아치게이트","spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0007,spa_0004,spa_0011,spa_9999",,sty_0002
14435,고양시 일산서구 문촌마을8단지아파트 22평 미니멀 감성과 싱그러운 그린컬러의 조화,"거실장식장, 화이트장식장, 우드장식장, 그린도어, 화이트루바, LED조명거울, 그레이타일, 유리파티션, 그린벽지, 그린포인트벽지, 싱그러운안방, 생기있는안방, 안방조명, 그린현관문, 화이트현관, 그린포인트, 생기있는현관, 싱그러운느낌, 현관래핑, 모자이크타일, 미니멀주방, 매트화이트, 슈가베이지, 베이지상판, 자주방, 폴딩도어, 화이트폴딩도어, 간접조명, 오크마루, 개방감, 화이트도어, 우드손잡이","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999",,sty_0002
